Huvudsektor,Undersektor,Län,Kommun,CO2 1990,CO2 2000,CO2 2005,CO2 2010,CO2 2015,CO2 2016,CO2 2017,CO2 2018,CO2 2019,CO2 2020,CO2 2021,CO2 2022
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Aneby,6263.60055326207,4644.51056921836,2105.64418874962,803.780723356199,366.596218462171,293.949903050406,309.317678523743,290.204747852735,237.148199799977,228.774403322341,267.788904308097,269.059836388904
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Eksjö,21951.6180712076,16050.7391580648,7230.6625600595,2615.56472302475,1206.81345671816,953.242870173091,997.897725931403,937.833750204481,774.237531475406,746.455499096935,866.557094910833,870.28163811564
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Gislaved,24954.2737234997,18094.6459355622,8120.11392978831,2838.58117584055,1319.71554248504,1032.14819020728,1076.75306729282,1013.10326555857,842.082618874397,811.547714694641,936.949961761938,940.695980872899
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Gnosjö,9458.25207822338,6893.52331358997,3100.85863353031,1107.20504854245,512.327689418786,403.173055246145,421.510477637502,396.309694647557,328.013837754057,316.19698259769,366.313411902527,367.846615142996
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Habo,8858.36530563232,6536.69415212537,2957.00193124464,1108.43899571649,507.499542887029,404.903163030496,425.343201731974,399.285538707413,327.391833846816,315.769151629003,368.607611573169,370.302422764581
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Jönköping,55974.8675215662,41112.7158118523,18558.9002223704,6833.58563637193,3140.81378230777,2493.39086880805,2614.75714324579,2455.95999298486,2020.59272898003,1948.47556508466,2268.27601840607,2278.36767697738
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Mullsjö,4341.47955892356,3234.89660896386,1469.76636484124,571.038492640096,259.485765296206,209.061486784817,220.349284984638,206.623432310199,168.304314309895,162.392037747552,190.583149998044,191.514454692833
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Nässjö,29128.6950010188,21329.0635930193,9614.78959254866,3497.86811700058,1611.89048953775,1275.27634213506,1335.7715882614,1255.13705139415,1035.04092322994,997.964737235164,1159.57488104779,1164.61567022322
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Sävsjö,12349.7693522318,9091.92050388882,4108.5868529428,1526.54039103636,700.254686245223,557.317199435328,584.955389735879,549.27252133345,451.126267997843,435.068574754435,507.182285774849,509.477079717162
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Tranås,7985.26953217256,5954.58852896921,2706.39440738251,1054.44643686052,478.873076899949,386.106721816717,407.0573846057,381.669375882978,310.730035666362,299.823447781509,352.016931999142,353.744893077304
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Vaggeryd,10759.7593849535,7890.63964563378,3559.4364200077,1302.70060486722,599.528284396397,475.133195418573,497.965357908855,467.814622220728,385.333962989684,371.555839379406,432.130665912653,434.031170298053
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Vetlanda,30205.9815133746,22111.3976972978,9966.11480076435,3621.46262434991,1669.27038501971,1320.23648378552,1382.70546317861,1299.28711867145,1071.6911462423,1033.28854997508,1200.39932887663,1205.6056327633
Egen uppärmning av bostäder och lokaler,Bostäder,Jönköpings län,Värnamo,24111.8404725968,17681.4594608773,7975.85285427755,2918.46548400391,1343.19253166802,1064.4362480496,1115.56537200544,1048.02688666931,863.281899913963,832.412176913682,968.090506123146,972.346388001965
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Alla,222933.787930886,163613.423482989,73831.220244704,27102.5457794152,12464.9706200222,9887.0296526167,10365.1965822915,9736.66006982785,8015.34185656935,7729.00307576783,8993.2823632767,9033.06164731748
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Borgholm,13159.4856978921,9711.70536040065,4393.51926413015,1647.66919397798,754.313262955166,601.896714302677,632.308534170848,593.563222021139,486.64714288849,469.373110612883,547.952349100207,550.473827727865
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Emmaboda,12034.4177443759,8870.30948740165,4010.60703501229,1496.93980924333,686.005109726008,546.669720949189,574.030842982282,538.936781549523,442.255895053147,426.535363276627,497.582192512277,499.852366305217
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Hultsfred,15422.6929046818,11167.9309224436,5008.52085656273,1740.79539777408,810.386249668733,632.727729380184,659.675790794207,620.803557042971,516.610512322762,497.844129636626,574.228216375525,576.494200901878
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Högsby,9151.46379525421,6642.25177173319,2982.09880825727,1046.69371101154,486.186330256461,380.697774496594,397.316330417076,373.77813123579,310.427034965215,299.184633323657,345.644257502697,347.038689089437
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Kalmar,37339.3267293725,27401.3105980311,12364.4570360537,4537.27985511576,2086.93606318518,1655.16619053312,1735.15657865761,1629.95645609113,1341.88940425787,1293.94676664424,1505.52486991479,1512.18003701192
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Mönsterås,9886.58278562685,7344.36587145028,3332.38062225685,1280.59964235267,583.248417728393,468.521447812203,493.321975333541,462.74502045308,377.679356678621,364.369495162475,426.93312104696,428.98224741176
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Mörbylånga,15876.9680125176,11699.9652779868,5289.46935676761,1972.59233230355,904.147829512432,720.334897416044,756.326450896071,710.106679169014,582.812825436644,562.090680919863,655.631320878855,658.61796674357
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Nybro,12980.18300049,9495.09786953562,4278.2840245191,1550.30006492964,715.029588838009,565.072147732427,591.645758133635,556.002497832585,458.856674336234,442.400293060209,513.722441090806,515.93819362773
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Oskarshamn,28006.160059887,20514.057896595,9248.83275130786,3369.25392939295,1552.16701077413,1228.49326963107,1286.94016343593,1209.20038984192,996.899825099363,961.204342988432,1117.09734532347,1121.96612737251
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Torsås,10914.1269510087,8032.63410559115,3629.41663821638,1346.98018855125,618.037234228467,491.726815930438,516.05601115238,484.593451181448,398.089828883991,383.915136336819,447.472121157648,449.492566088537
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Vimmerby,9399.28574275516,6987.4976119035,3171.50013180661,1222.03768867132,556.265333218769,447.169716160836,470.956110760969,441.729723321121,360.351111496968,347.66185709235,407.518132483923,409.482739544576
Egen uppärmning av bostäder och lokaler,Bostäder,Kalmar län,Västervik,48763.069205014,35746.3023688493,16122.1397483134,5891.4065771739,2712.24741339527,2148.55405732348,2251.46200339948,2115.24542923365,1742.8219460378,1680.47620927276,1953.97535377272,1962.54316215777
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Alla,150380.925054243,110005.878382429,49566.4932463798,17961.9152310915,8284.31809876054,6546.99290683809,6854.90779045278,6441.92881517726,5316.34002960921,5125.6774424759,5952.05938620951,5977.73403125353
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Alvesta,14831.3244756254,10948.2336541894,4953.47091399034,1859.40526391114,851.077160904185,679.284562924986,713.670166963094,669.919609421786,549.153276175928,529.665890429736,618.427183560261,621.277802302325
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Lessebo,10237.078886066,7417.39337223586,3327.43980284553,1159.471007868,539.451831550383,421.507622623875,439.57710922665,413.637942746135,344.03551081061,331.548020144252,382.578566163085,384.097088265063
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Ljungby,18419.2184420969,13466.8127561874,6066.41315123165,2193.71532897789,1012.24471536318,799.482853206949,836.908264252384,786.542599688727,649.378210960274,626.074362012362,726.770271647384,729.892045452112
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Markaryd,21856.5035967396,15836.3942114817,7104.20364479852,2475.51972047626,1151.75167416277,899.936758579713,938.516131996583,883.134908002895,734.530132089594,707.868856377529,816.821628929801,820.063771999325
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Tingsryd,17828.2253261963,12921.9429118232,5797.67468200899,2023.07837547334,940.952725566843,735.529263127432,767.172469028532,721.867306755525,600.228436318981,578.451310150707,667.638123847514,670.296602857991
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Uppvidinge,11703.6016882697,8485.78139250629,3807.92770853419,1330.7297359827,618.728350570638,483.861542364563,504.75528593439,474.923045825932,394.777260507912,380.460789393539,439.227620272507,440.982408284949
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Växjö,37086.9194953022,27512.6783984302,12475.7320149512,4770.25480911117,2174.90321490119,1744.70609269584,1836.20432702305,1722.65665771768,1407.28112319593,1357.6137441919,1589.53217692588,1597.09734185388
Egen uppärmning av bostäder och lokaler,Bostäder,Kronobergs län,Älmhult,18418.0461156104,13416.6416855752,6033.62738630787,2149.73947317847,995.208464568109,782.683934964209,818.103521508063,769.247288938089,636.95607954998,613.99434961214,711.063982371821,714.026830042217
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Alla,164870.621784109,121209.544951986,54739.3616764401,20229.7029349288,9290.48658136617,7383.02225658077,7745.15094481253,7273.92501546025,5980.28306252536,5767.07494001513,6717.43226978975,6747.52716748485
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Arjeplog,1364.95991708075,1036.78056474279,475.056314214526,197.072376567675,88.372357498367,72.4294370905052,76.7797996767408,71.8618143143259,57.868167409528,55.8730554362648,66.1845308764514,66.5408694703296
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Arvidsjaur,3386.46782363925,2469.293654392,1110.97254082669,397.414713146561,183.817824837722,144.730632186843,151.341342672657,142.284447830127,117.722041289619,113.483402130813,131.508764794535,132.061296688263
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Boden,9080.13883332442,6775.14409526935,3080.17461845565,1202.68105836322,545.948325166788,440.443958612088,464.434376306389,435.439717267878,354.367844690125,341.937424897959,401.589272387841,403.567379353784
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Gällivare,15083.6248789847,11057.1989803283,4986.96665071184,1822.34355525321,838.95987243437,664.595611609381,696.426799595772,654.292197622487,539.094031773359,519.808907161273,604.407986453907,607.058035479119
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Haparanda,15514.9131102821,11373.7648338742,5129.82540439615,1874.80980989479,863.087520474766,683.735894281482,716.493724313714,673.142030324944,554.609980806749,534.770830495161,621.818397953672,624.545595228625
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Jokkmokk,7091.8871689615,5186.17591418911,2336.44924971701,845.611869470112,390.117858420062,308.193930028532,322.648185300331,303.222615162584,250.30273246083,241.322525575844,280.173495316368,281.378942420459
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Kalix,25667.0032459152,18611.9217939793,8352.34380352413,2920.06986801559,1357.56914934855,1061.78610797236,1107.68395402962,1042.20199223029,866.250788323983,834.840541838974,963.858788720531,967.713089210835
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Kiruna,9226.2811374665,6938.71503765715,3165.5717977361,1270.50553332663,573.500182895314,466.050382872041,492.641876312901,461.515188229359,373.760288379845,360.753071370929,425.367277285676,427.552812319582
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Luleå,15345.6763960569,11538.584857098,5263.66042116884,2111.15053379291,953.093387746657,774.387216825116,818.523048285843,766.820924451593,621.086878958787,599.468284184561,706.770900934986,710.398678155449
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Pajala,9184.65511319369,6760.58263189953,3054.8280224273,1134.26016156095,520.382572733265,414.083803661169,434.590927674551,408.089087457069,335.212497304231,323.278351774107,376.823831399774,378.526721588868
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Piteå,22296.9806748499,16583.735532209,7528.6851632167,2906.02527500614,1322.32423488941,1063.49149773797,1120.24235917088,1050.66719282867,856.832342047861,826.675656247363,969.253575124788,973.939908111001
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Älvsbyn,8108.8248721088,5879.89164296424,2638.66490643066,922.464373638271,428.86708217486,335.422470430675,349.920062771237,329.234659065966,273.65367741323,263.730851485957,304.486216022855,305.70367695649
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Överkalix,8273.323784868,5973.4080821575,2675.26763926233,918.276281123946,428.700593024567,333.47717770795,347.222337727949,326.904175501503,272.736923317518,262.790762507071,302.48180646832,303.641062122226
Egen uppärmning av bostäder och lokaler,Bostäder,Norrbottens län,Övertorneå,15245.8894836501,11024.3555624002,4940.89036212871,1707.01893659576,795.745299400694,620.19394365457,646.201475666383,608.249713508336,506.784774877115,488.34095647495,562.708137962186,564.898112000313
Egen uppärmning av bostäder och lokaler,Bostäder,Skåne län,Alla,729858.736125889,530086.069299072,238058.672635431,83783.9221901983,38893.6819797884,30479.0678285498,31818.4626192768,29930.680808896,24844.1878431201,23945.1897270565,27675.8204333734,27788.1392337335
Egen uppärmning av bostäder och lokaler,Bostäder,Skåne län,Bjuv,19845.1188664442,14327.7041676377,6416.71212326946,2202.09084017873,1028.09915721314,799.6908530318,832.635303948514,783.917825453073,654.050443884408,630.19717982375,725.356721246732,728.135337578532
Egen uppärmning av bostäder och lokaler,Bostäder,Skåne län,Bromölla,13931.5498405952,10106.9149484579,4536.59550754217,1589.15971463721,738.489261285669,577.922569742933,603.027134367927,567.340318655433,471.371032021145,454.289533511806,524.665172721764,526.772515315009
Egen uppärmning av bostäder och lokaler,Bostäder,Skåne län,Burlöv,6706.48483653792,4864.61373729935,2183.37937650314,764.347477726778,355.246340919492,277.954765648396,290.009831652611,272.853171650844,226.72742840091,218.509656429244,252.333543121511,253.34563975905
Egen uppärmning av bostäder och lokaler,Bostäder,Skåne län,Båstad,61357.6565938336,44163.7572905037,19750.653039004,6688.46401511533,3132.23741676904,2426.65086713924,2523.02465157821,2376.52308723696,1988.31313404779,1915.49590652325,2199.80201998081,2207.95849342092
Egen uppärmning av bostäder och lokaler,Bostäder,Skåne län,Eslöv,18192.8301088232,13204.9132238075,5928.52976490049,2081.07759870624,966.633055771476,756.923583464519,789.973617555115,743.170760355344,617.199267297462,594.847603978649,687.231285871148,690.004301301076
